user_id,signup_date,acquisition_channel,device,country
U03749,2025-01-24,Referral,Android,Nigeria
U03750,2025-04-18,Referral,Android,Nigeria
U03751,2025-04-16,Facebook Ads,Android,Nigeria
U03752,2025-01-30,Referral,iOS,Nigeria
U03753,2025-03-27,Facebook Ads,Android,Nigeria
U03754,2025-04-02,Facebook Ads,Android,Nigeria
U03755,2025-01-07,Google Ads,Android,Nigeria
U03756,2025-02-04,Facebook Ads,Android,Nigeria
U03757,2025-02-24,Referral,Android,Nigeria
U03758,2025-04-02,Facebook Ads,Android,Nigeria
U03759,2025-01-14,Referral,Android,Nigeria
U03760,2025-04-30,Google Ads,Android,Nigeria
U03761,2025-01-10,Facebook Ads,Android,Nigeria
U03762,2025-03-21,Referral,Android,Nigeria
U03763,2025-01-16,Facebook Ads,iOS,Nigeria
U03764,2025-02-23,Google Ads,Android,Nigeria
U03765,2025-04-05,Facebook Ads,iOS,Nigeria
U03766,2025-04-16,Google Ads,Android,Nigeria
U03767,2025-03-30,Google Ads,iOS,Nigeria
U03768,2025-03-18,Facebook Ads,Android,Nigeria
U03769,2025-03-11,Organic,Android,Nigeria
U03770,2025-02-13,Referral,iOS,Nigeria
U03771,2025-03-14,Referral,Android,Nigeria
U03772,2025-02-14,Referral,Android,Nigeria
U03773,2025-04-10,Facebook Ads,Android,Nigeria
U03774,2025-02-25,Google Ads,iOS,Nigeria
U03775,2025-04-17,Facebook Ads,Android,Nigeria
U03776,2025-03-25,Facebook Ads,Android,Nigeria
U03777,2025-03-23,Organic,iOS,Nigeria
U03778,2025-04-17,Google Ads,Android,Nigeria
U03779,2025-02-26,Google Ads,iOS,Nigeria
U03780,2025-01-21,Facebook Ads,Android,Nigeria
U03781,2025-03-09,Google Ads,iOS,Nigeria
U03782,2025-02-19,Facebook Ads,Android,Nigeria
U03783,2025-02-02,Facebook Ads,Android,Nigeria
U03784,2025-04-01,Facebook Ads,Android,Nigeria
U03785,2025-01-07,Google Ads,Android,Nigeria
U03786,2025-03-11,Google Ads,Android,Nigeria
U03787,2025-01-15,Facebook Ads,Android,Nigeria
U03788,2025-03-23,Referral,Android,Nigeria
U03789,2025-02-01,Facebook Ads,Android,Nigeria
U03790,2025-04-30,Google Ads,Android,Nigeria
U03791,2025-03-16,Organic,Android,Nigeria
U03792,2025-01-20,Google Ads,Android,Nigeria
U03793,2025-03-29,Referral,Android,Nigeria
U03794,2025-01-15,Organic,Android,Nigeria
U03795,2025-02-17,Google Ads,Android,Nigeria
U03796,2025-03-12,Referral,iOS,Nigeria
U03797,2025-01-21,Referral,Android,Nigeria
U03798,2025-02-11,Facebook Ads,Android,Nigeria
U03799,2025-01-26,Facebook Ads,Android,Nigeria
U03800,2025-04-18,Organic,iOS,Nigeria
U03801,2025-04-30,Referral,Android,Nigeria
U03802,2025-01-14,Facebook Ads,iOS,Nigeria
U03803,2025-02-26,Google Ads,Android,Nigeria
U03804,2025-02-06,Referral,iOS,Nigeria
U03805,2025-02-27,Google Ads,Android,Nigeria
U03806,2025-01-21,Google Ads,Android,Nigeria
U03807,2025-03-23,Referral,Android,Nigeria
U03808,2025-03-10,Google Ads,iOS,Nigeria
U03809,2025-01-03,Google Ads,iOS,Nigeria
U03810,2025-03-28,Referral,Android,Nigeria
U03811,2025-03-31,Referral,Android,Nigeria
U03812,2025-02-06,Google Ads,Android,Nigeria
U03813,2025-03-29,Facebook Ads,Android,Nigeria
U03814,2025-02-18,Google Ads,Android,Nigeria
U03815,2025-01-19,Organic,Android,Nigeria
U03816,2025-04-25,Facebook Ads,iOS,Nigeria
U03817,2025-03-30,Facebook Ads,Android,Nigeria
U03818,2025-03-26,Google Ads,Android,Nigeria
U03819,2025-01-12,Referral,Android,Nigeria
U03820,2025-03-02,Facebook Ads,iOS,Nigeria
U03821,2025-02-10,Facebook Ads,iOS,Nigeria
U03822,2025-02-02,Facebook Ads,Android,Nigeria
U03823,2025-02-19,Referral,iOS,Nigeria
U03824,2025-04-27,Facebook Ads,iOS,Nigeria
U03825,2025-03-09,Facebook Ads,Android,Nigeria
U03826,2025-04-16,Google Ads,Android,Nigeria
U03827,2025-03-12,Referral,iOS,Nigeria
U03828,2025-03-27,Google Ads,Android,Nigeria
U03829,2025-04-29,Facebook Ads,Android,Nigeria
U03830,2025-02-02,Google Ads,Android,Nigeria
U03831,2025-03-22,Organic,Android,Nigeria
U03832,2025-01-24,Google Ads,iOS,Nigeria
U03833,2025-03-02,Organic,Android,Nigeria
U03834,2025-03-02,Referral,Android,Nigeria
U03835,2025-04-08,Facebook Ads,iOS,Nigeria
U03836,2025-01-28,Google Ads,Android,Nigeria
U03837,2025-02-27,Facebook Ads,Android,Nigeria
U03838,2025-02-12,Google Ads,iOS,Nigeria
U03839,2025-02-10,Facebook Ads,Android,Nigeria
U03840,2025-02-08,Facebook Ads,Android,Nigeria
U03841,2025-03-27,Organic,Android,Nigeria
U03842,2025-02-18,Facebook Ads,Android,Nigeria
U03843,2025-01-17,Referral,iOS,Nigeria
U03844,2025-04-08,Facebook Ads,Android,Nigeria
U03845,2025-03-11,Facebook Ads,Android,Nigeria
U03846,2025-04-20,Referral,Android,Nigeria
U03847,2025-03-11,Google Ads,Android,Nigeria
U03848,2025-04-08,Referral,iOS,Nigeria
U03849,2025-03-06,Facebook Ads,iOS,Nigeria
U03850,2025-03-15,Google Ads,iOS,Nigeria
U03851,2025-03-26,Referral,Android,Nigeria
U03852,2025-01-05,Google Ads,iOS,Nigeria
U03853,2025-01-02,Google Ads,Android,Nigeria
U03854,2025-01-22,Organic,iOS,Nigeria
U03855,2025-04-22,Google Ads,iOS,Nigeria
U03856,2025-02-26,Organic,Android,Nigeria
U03857,2025-03-07,Referral,Android,Nigeria
U03858,2025-03-15,Referral,Android,Nigeria
U03859,2025-04-08,Facebook Ads,Android,Nigeria
U03860,2025-01-16,Facebook Ads,iOS,Nigeria
U03861,2025-04-22,Referral,Android,Nigeria
U03862,2025-02-20,Facebook Ads,Android,Nigeria
U03863,2025-02-08,Facebook Ads,Android,Nigeria
U03864,2025-03-27,Facebook Ads,iOS,Nigeria
U03865,2025-03-17,Facebook Ads,Android,Nigeria
U03866,2025-03-29,Organic,Android,Nigeria
U03867,2025-04-21,Referral,Android,Nigeria
U03868,2025-02-09,Google Ads,Android,Nigeria
U03869,2025-02-07,Facebook Ads,Android,Nigeria
U03870,2025-03-01,Referral,iOS,Nigeria
U03871,2025-02-28,Google Ads,Android,Nigeria
U03872,2025-01-10,Organic,Android,Nigeria
U03873,2025-04-09,Google Ads,Android,Nigeria
U03874,2025-03-05,Facebook Ads,Android,Nigeria
U03875,2025-04-25,Google Ads,Android,Nigeria
U03876,2025-03-04,Organic,Android,Nigeria
U03877,2025-02-18,Google Ads,Android,Nigeria
U03878,2025-03-05,Google Ads,Android,Nigeria
U03879,2025-02-01,Facebook Ads,Android,Nigeria
U03880,2025-01-07,Referral,iOS,Nigeria
U03881,2025-01-21,Referral,Android,Nigeria
U03882,2025-01-20,Facebook Ads,iOS,Nigeria
U03883,2025-01-26,Google Ads,iOS,Nigeria
U03884,2025-03-09,Facebook Ads,Android,Nigeria
U03885,2025-04-20,Facebook Ads,iOS,Nigeria
U03886,2025-04-26,Facebook Ads,Android,Nigeria
U03887,2025-03-27,Facebook Ads,Android,Nigeria
U03888,2025-01-15,Google Ads,Android,Nigeria
U03889,2025-04-30,Facebook Ads,Android,Nigeria
U03890,2025-04-14,Facebook Ads,Android,Nigeria
U03891,2025-03-26,Referral,Android,Nigeria
U03892,2025-03-20,Google Ads,Android,Nigeria
U03893,2025-03-27,Google Ads,Android,Nigeria
U03894,2025-04-26,Google Ads,Android,Nigeria
U03895,2025-04-02,Google Ads,Android,Nigeria
U03896,2025-01-14,Facebook Ads,Android,Nigeria
U03897,2025-01-27,Referral,Android,Nigeria
U03898,2025-04-15,Facebook Ads,Android,Nigeria
U03899,2025-02-09,Google Ads,Android,Nigeria
U03900,2025-02-27,Facebook Ads,iOS,Nigeria
U03901,2025-01-28,Referral,iOS,Nigeria
U03902,2025-01-26,Google Ads,Android,Nigeria
U03903,2025-04-23,Google Ads,iOS,Nigeria
U03904,2025-03-04,Facebook Ads,Android,Nigeria
U03905,2025-03-07,Google Ads,Android,Nigeria
U03906,2025-01-25,Organic,iOS,Nigeria
U03907,2025-04-30,Referral,Android,Nigeria
U03908,2025-01-03,Facebook Ads,iOS,Nigeria
U03909,2025-03-13,Facebook Ads,Android,Nigeria
U03910,2025-02-13,Organic,Android,Nigeria
U03911,2025-04-07,Google Ads,Android,Nigeria
U03912,2025-02-11,Google Ads,Android,Nigeria
U03913,2025-04-26,Organic,Android,Nigeria
U03914,2025-04-09,Referral,Android,Nigeria
U03915,2025-01-06,Google Ads,iOS,Nigeria
U03916,2025-02-08,Google Ads,Android,Nigeria
U03917,2025-02-21,Facebook Ads,Android,Nigeria
U03918,2025-01-23,Referral,Android,Nigeria
U03919,2025-03-30,Facebook Ads,iOS,Nigeria
U03920,2025-02-19,Facebook Ads,Android,Nigeria
U03921,2025-02-12,Facebook Ads,Android,Nigeria
U03922,2025-01-19,Facebook Ads,iOS,Nigeria
U03923,2025-03-10,Google Ads,Android,Nigeria
U03924,2025-02-20,Google Ads,Android,Nigeria
U03925,2025-01-11,Google Ads,iOS,Nigeria
U03926,2025-04-30,Facebook Ads,iOS,Nigeria
U03927,2025-01-12,Organic,Android,Nigeria
U03928,2025-03-15,Facebook Ads,Android,Nigeria
U03929,2025-01-08,Referral,iOS,Nigeria
U03930,2025-01-24,Organic,Android,Nigeria
U03931,2025-04-02,Google Ads,iOS,Nigeria
U03932,2025-02-10,Google Ads,Android,Nigeria
U03933,2025-02-05,Organic,Android,Nigeria
U03934,2025-04-11,Facebook Ads,Android,Nigeria
U03935,2025-03-26,Google Ads,iOS,Nigeria
U03936,2025-03-13,Google Ads,iOS,Nigeria
U03937,2025-02-24,Facebook Ads,Android,Nigeria
U03938,2025-01-09,Referral,iOS,Nigeria
U03939,2025-02-16,Referral,Android,Nigeria
U03940,2025-01-15,Referral,Android,Nigeria
U03941,2025-02-17,Facebook Ads,iOS,Nigeria
U03942,2025-04-20,Facebook Ads,iOS,Nigeria
U03943,2025-04-14,Google Ads,iOS,Nigeria
U03944,2025-03-23,Facebook Ads,iOS,Nigeria
U03945,2025-02-11,Google Ads,Android,Nigeria
U03946,2025-03-01,Google Ads,Android,Nigeria
U03947,2025-03-25,Google Ads,iOS,Nigeria
U03948,2025-03-11,Google Ads,Android,Nigeria
U03949,2025-01-12,Google Ads,Android,Nigeria
U03950,2025-01-02,Facebook Ads,Android,Nigeria
U03951,2025-01-07,Facebook Ads,Android,Nigeria
U03952,2025-03-21,Google Ads,iOS,Nigeria
U03953,2025-01-03,Google Ads,Android,Nigeria
U03954,2025-04-19,Referral,iOS,Nigeria
U03955,2025-01-03,Referral,Android,Nigeria
U03956,2025-01-27,Organic,Android,Nigeria
U03957,2025-04-24,Facebook Ads,Android,Nigeria
U03958,2025-04-17,Facebook Ads,Android,Nigeria
U03959,2025-02-09,Facebook Ads,Android,Nigeria
U03960,2025-04-12,Referral,Android,Nigeria
U03961,2025-02-02,Google Ads,Android,Nigeria
U03962,2025-04-02,Referral,Android,Nigeria
U03963,2025-01-01,Google Ads,Android,Nigeria
U03964,2025-04-29,Organic,Android,Nigeria
U03965,2025-01-08,Organic,Android,Nigeria
U03966,2025-04-11,Facebook Ads,Android,Nigeria
U03967,2025-02-01,Google Ads,iOS,Nigeria
U03968,2025-02-17,Google Ads,Android,Nigeria
U03969,2025-04-17,Facebook Ads,iOS,Nigeria
U03970,2025-04-11,Google Ads,iOS,Nigeria
U03971,2025-01-04,Google Ads,Android,Nigeria
U03972,2025-04-04,Facebook Ads,iOS,Nigeria
U03973,2025-03-11,Google Ads,Android,Nigeria
U03974,2025-04-20,Google Ads,iOS,Nigeria
U03975,2025-04-28,Facebook Ads,iOS,Nigeria
U03976,2025-01-19,Google Ads,Android,Nigeria
U03977,2025-02-01,Facebook Ads,Android,Nigeria
U03978,2025-01-09,Referral,Android,Nigeria
U03979,2025-01-12,Facebook Ads,Android,Nigeria
U03980,2025-01-11,Referral,Android,Nigeria
U03981,2025-02-15,Google Ads,Android,Nigeria
U03982,2025-04-29,Facebook Ads,Android,Nigeria
U03983,2025-01-16,Google Ads,Android,Nigeria
U03984,2025-01-01,Google Ads,iOS,Nigeria
U03985,2025-03-04,Google Ads,iOS,Nigeria
U03986,2025-04-19,Google Ads,Android,Nigeria
U03987,2025-04-29,Google Ads,Android,Nigeria
U03988,2025-04-27,Facebook Ads,Android,Nigeria
U03989,2025-01-21,Facebook Ads,Android,Nigeria
U03990,2025-01-30,Referral,iOS,Nigeria
U03991,2025-01-13,Google Ads,Android,Nigeria
U03992,2025-02-03,Facebook Ads,Android,Nigeria
U03993,2025-01-04,Referral,iOS,Nigeria
U03994,2025-01-28,Facebook Ads,iOS,Nigeria
U03995,2025-04-12,Referral,Android,Nigeria
U03996,2025-04-05,Facebook Ads,Android,Nigeria
U03997,2025-02-28,Facebook Ads,Android,Nigeria
U03998,2025-04-29,Organic,Android,Nigeria
U03999,2025-01-27,Facebook Ads,iOS,Nigeria
U04000,2025-03-10,Referral,Android,Nigeria
U04001,2025-01-25,Facebook Ads,Android,Nigeria
U04002,2025-01-03,Google Ads,iOS,Nigeria
U04003,2025-04-07,Referral,iOS,Nigeria
U04004,2025-03-09,Facebook Ads,iOS,Nigeria
U04005,2025-01-25,Referral,Android,Nigeria
U04006,2025-01-20,Google Ads,Android,Nigeria
U04007,2025-02-03,Google Ads,Android,Nigeria
U04008,2025-01-26,Google Ads,Android,Nigeria
U04009,2025-01-05,Referral,Android,Nigeria
U04010,2025-04-09,Facebook Ads,Android,Nigeria
U04011,2025-03-02,Facebook Ads,Android,Nigeria
U04012,2025-04-02,Referral,iOS,Nigeria
U04013,2025-04-03,Referral,Android,Nigeria
U04014,2025-01-09,Facebook Ads,iOS,Nigeria
U04015,2025-04-26,Google Ads,Android,Nigeria
U04016,2025-04-12,Google Ads,iOS,Nigeria
U04017,2025-02-19,Google Ads,Android,Nigeria
U04018,2025-01-06,Facebook Ads,iOS,Nigeria
U04019,2025-03-24,Google Ads,Android,Nigeria
U04020,2025-03-01,Facebook Ads,Android,Nigeria
U04021,2025-02-13,Referral,iOS,Nigeria
U04022,2025-01-11,Referral,Android,Nigeria
U04023,2025-03-07,Google Ads,Android,Nigeria
U04024,2025-02-16,Facebook Ads,iOS,Nigeria
U04025,2025-04-18,Facebook Ads,iOS,Nigeria
U04026,2025-04-18,Google Ads,Android,Nigeria
U04027,2025-03-14,Referral,Android,Nigeria
U04028,2025-03-26,Facebook Ads,Android,Nigeria
U04029,2025-03-29,Google Ads,Android,Nigeria
U04030,2025-04-08,Facebook Ads,iOS,Nigeria
U04031,2025-03-27,Facebook Ads,Android,Nigeria
U04032,2025-01-03,Facebook Ads,Android,Nigeria
U04033,2025-03-17,Facebook Ads,iOS,Nigeria
U04034,2025-04-02,Facebook Ads,Android,Nigeria
U04035,2025-01-30,Google Ads,Android,Nigeria
U04036,2025-03-31,Referral,Android,Nigeria
U04037,2025-04-22,Referral,Android,Nigeria
U04038,2025-01-21,Facebook Ads,Android,Nigeria
U04039,2025-01-28,Facebook Ads,Android,Nigeria
U04040,2025-04-30,Facebook Ads,Android,Nigeria
U04041,2025-03-31,Facebook Ads,Android,Nigeria
U04042,2025-03-03,Google Ads,Android,Nigeria
U04043,2025-02-02,Google Ads,Android,Nigeria
U04044,2025-03-26,Facebook Ads,Android,Nigeria
U04045,2025-02-04,Facebook Ads,Android,Nigeria
U04046,2025-02-21,Facebook Ads,Android,Nigeria
U04047,2025-02-03,Facebook Ads,Android,Nigeria
U04048,2025-02-10,Referral,Android,Nigeria
U04049,2025-02-20,Facebook Ads,Android,Nigeria
U04050,2025-02-16,Google Ads,iOS,Nigeria
U04051,2025-03-23,Google Ads,Android,Nigeria
U04052,2025-02-27,Referral,iOS,Nigeria
U04053,2025-03-16,Referral,iOS,Nigeria
U04054,2025-02-26,Referral,Android,Nigeria
U04055,2025-01-23,Facebook Ads,Android,Nigeria
U04056,2025-02-17,Google Ads,iOS,Nigeria
U04057,2025-01-22,Referral,Android,Nigeria
U04058,2025-01-17,Facebook Ads,iOS,Nigeria
U04059,2025-03-10,Google Ads,Android,Nigeria
U04060,2025-04-18,Referral,Android,Nigeria
U04061,2025-01-11,Google Ads,Android,Nigeria
U04062,2025-04-04,Facebook Ads,Android,Nigeria
U04063,2025-01-15,Facebook Ads,Android,Nigeria
U04064,2025-04-01,Google Ads,Android,Nigeria
U04065,2025-02-04,Facebook Ads,iOS,Nigeria
U04066,2025-02-02,Google Ads,iOS,Nigeria
U04067,2025-03-25,Referral,Android,Nigeria
U04068,2025-01-16,Facebook Ads,iOS,Nigeria
U04069,2025-02-03,Referral,iOS,Nigeria
U04070,2025-03-07,Google Ads,iOS,Nigeria
U04071,2025-04-09,Facebook Ads,Android,Nigeria
U04072,2025-02-09,Referral,iOS,Nigeria
U04073,2025-04-30,Referral,Android,Nigeria
U04074,2025-01-28,Google Ads,Android,Nigeria
U04075,2025-02-16,Referral,iOS,Nigeria
U04076,2025-02-08,Referral,Android,Nigeria
U04077,2025-03-11,Referral,Android,Nigeria
U04078,2025-03-14,Google Ads,iOS,Nigeria
U04079,2025-01-20,Referral,Android,Nigeria
U04080,2025-01-01,Organic,iOS,Nigeria
U04081,2025-03-13,Referral,iOS,Nigeria
U04082,2025-04-29,Facebook Ads,Android,Nigeria
U04083,2025-03-28,Google Ads,Android,Nigeria
U04084,2025-03-04,Google Ads,iOS,Nigeria
U04085,2025-03-08,Facebook Ads,Android,Nigeria
U04086,2025-01-04,Organic,iOS,Nigeria
U04087,2025-02-27,Facebook Ads,iOS,Nigeria
U04088,2025-01-25,Facebook Ads,Android,Nigeria
U04089,2025-02-16,Organic,Android,Nigeria
U04090,2025-02-07,Google Ads,iOS,Nigeria
U04091,2025-01-15,Facebook Ads,Android,Nigeria
U04092,2025-03-04,Google Ads,Android,Nigeria
U04093,2025-01-21,Google Ads,iOS,Nigeria
U04094,2025-04-09,Facebook Ads,iOS,Nigeria
U04095,2025-02-26,Organic,Android,Nigeria
U04096,2025-04-27,Google Ads,Android,Nigeria
U04097,2025-02-22,Google Ads,Android,Nigeria
U04098,2025-02-15,Google Ads,iOS,Nigeria
U04099,2025-04-26,Google Ads,iOS,Nigeria
U04100,2025-01-14,Facebook Ads,iOS,Nigeria
U04101,2025-04-10,Facebook Ads,Android,Nigeria
U04102,2025-03-17,Google Ads,iOS,Nigeria
U04103,2025-01-17,Referral,iOS,Nigeria
U04104,2025-02-08,Facebook Ads,Android,Nigeria
U04105,2025-01-09,Google Ads,Android,Nigeria
U04106,2025-04-09,Referral,iOS,Nigeria
U04107,2025-03-18,Facebook Ads,Android,Nigeria
U04108,2025-03-20,Facebook Ads,Android,Nigeria
U04109,2025-03-23,Facebook Ads,Android,Nigeria
U04110,2025-04-25,Google Ads,Android,Nigeria
U04111,2025-04-07,Facebook Ads,Android,Nigeria
U04112,2025-01-06,Google Ads,Android,Nigeria
U04113,2025-04-01,Google Ads,iOS,Nigeria
U04114,2025-01-23,Google Ads,iOS,Nigeria
U04115,2025-02-28,Facebook Ads,iOS,Nigeria
U04116,2025-04-01,Google Ads,Android,Nigeria
U04117,2025-04-08,Referral,iOS,Nigeria
U04118,2025-04-30,Organic,iOS,Nigeria
U04119,2025-02-15,Referral,Android,Nigeria
U04120,2025-02-07,Google Ads,Android,Nigeria
U04121,2025-01-14,Google Ads,Android,Nigeria
U04122,2025-04-10,Facebook Ads,iOS,Nigeria
U04123,2025-04-27,Facebook Ads,Android,Nigeria
U04124,2025-03-13,Facebook Ads,iOS,Nigeria
U04125,2025-03-03,Google Ads,Android,Nigeria
U04126,2025-02-04,Facebook Ads,Android,Nigeria
U04127,2025-01-19,Facebook Ads,iOS,Nigeria
U04128,2025-01-30,Organic,Android,Nigeria
U04129,2025-03-19,Facebook Ads,Android,Nigeria
U04130,2025-03-25,Facebook Ads,iOS,Nigeria
U04131,2025-04-23,Facebook Ads,iOS,Nigeria
U04132,2025-01-25,Google Ads,Android,Nigeria
U04133,2025-02-09,Google Ads,Android,Nigeria
U04134,2025-03-29,Facebook Ads,Android,Nigeria
U04135,2025-01-14,Google Ads,iOS,Nigeria
U04136,2025-01-26,Referral,Android,Nigeria
U04137,2025-04-12,Referral,Android,Nigeria
U04138,2025-03-28,Organic,Android,Nigeria
U04139,2025-01-22,Referral,iOS,Nigeria
U04140,2025-02-17,Google Ads,iOS,Nigeria
U04141,2025-03-24,Facebook Ads,iOS,Nigeria
U04142,2025-04-20,Facebook Ads,Android,Nigeria
U04143,2025-02-20,Facebook Ads,iOS,Nigeria
U04144,2025-01-03,Google Ads,Android,Nigeria
U04145,2025-02-11,Referral,Android,Nigeria
U04146,2025-01-19,Google Ads,iOS,Nigeria
U04147,2025-03-14,Facebook Ads,Android,Nigeria
U04148,2025-01-28,Google Ads,Android,Nigeria
U04149,2025-03-25,Organic,iOS,Nigeria
U04150,2025-02-14,Google Ads,Android,Nigeria
U04151,2025-03-12,Referral,Android,Nigeria
U04152,2025-03-19,Referral,Android,Nigeria
U04153,2025-03-04,Organic,Android,Nigeria
U04154,2025-03-14,Referral,iOS,Nigeria
U04155,2025-04-29,Referral,Android,Nigeria
U04156,2025-01-19,Facebook Ads,iOS,Nigeria
U04157,2025-02-16,Facebook Ads,Android,Nigeria
U04158,2025-04-26,Google Ads,Android,Nigeria
U04159,2025-01-14,Facebook Ads,Android,Nigeria
U04160,2025-04-30,Organic,iOS,Nigeria
U04161,2025-02-07,Facebook Ads,Android,Nigeria
U04162,2025-02-22,Referral,iOS,Nigeria
U04163,2025-03-02,Facebook Ads,Android,Nigeria
U04164,2025-02-05,Facebook Ads,iOS,Nigeria
U04165,2025-02-09,Organic,iOS,Nigeria
U04166,2025-03-22,Facebook Ads,iOS,Nigeria
U04167,2025-01-30,Facebook Ads,iOS,Nigeria
U04168,2025-01-09,Facebook Ads,Android,Nigeria
U04169,2025-03-05,Google Ads,iOS,Nigeria
U04170,2025-02-02,Facebook Ads,Android,Nigeria
U04171,2025-04-30,Google Ads,Android,Nigeria
U04172,2025-02-21,Google Ads,Android,Nigeria
U04173,2025-03-30,Referral,Android,Nigeria
U04174,2025-01-14,Referral,Android,Nigeria
U04175,2025-03-16,Google Ads,Android,Nigeria
U04176,2025-02-22,Facebook Ads,Android,Nigeria
U04177,2025-04-09,Referral,Android,Nigeria
U04178,2025-04-15,Facebook Ads,Android,Nigeria
U04179,2025-02-28,Google Ads,iOS,Nigeria
U04180,2025-03-19,Google Ads,iOS,Nigeria
U04181,2025-04-04,Referral,iOS,Nigeria
U04182,2025-02-10,Google Ads,Android,Nigeria
U04183,2025-03-09,Facebook Ads,Android,Nigeria
U04184,2025-03-09,Google Ads,iOS,Nigeria
U04185,2025-04-02,Google Ads,iOS,Nigeria
U04186,2025-01-08,Facebook Ads,iOS,Nigeria
U04187,2025-01-02,Google Ads,Android,Nigeria
U04188,2025-04-15,Referral,Android,Nigeria
U04189,2025-04-20,Organic,iOS,Nigeria
U04190,2025-03-27,Google Ads,Android,Nigeria
U04191,2025-02-10,Facebook Ads,Android,Nigeria
U04192,2025-04-30,Facebook Ads,iOS,Nigeria
U04193,2025-02-24,Referral,iOS,Nigeria
U04194,2025-01-16,Referral,Android,Nigeria
U04195,2025-04-03,Facebook Ads,Android,Nigeria
U04196,2025-03-03,Facebook Ads,iOS,Nigeria
U04197,2025-04-23,Referral,Android,Nigeria
U04198,2025-02-17,Facebook Ads,iOS,Nigeria
U04199,2025-01-30,Facebook Ads,iOS,Nigeria
U04200,2025-01-12,Facebook Ads,iOS,Nigeria
U04201,2025-02-04,Facebook Ads,iOS,Nigeria
U04202,2025-01-11,Google Ads,Android,Nigeria
U04203,2025-03-05,Referral,Android,Nigeria
U04204,2025-04-20,Facebook Ads,Android,Nigeria
U04205,2025-02-19,Facebook Ads,Android,Nigeria
U04206,2025-03-26,Facebook Ads,Android,Nigeria
U04207,2025-01-21,Google Ads,Android,Nigeria
U04208,2025-03-10,Facebook Ads,iOS,Nigeria
U04209,2025-02-17,Google Ads,Android,Nigeria
U04210,2025-01-20,Referral,Android,Nigeria
U04211,2025-04-11,Facebook Ads,Android,Nigeria
U04212,2025-03-08,Facebook Ads,Android,Nigeria
U04213,2025-02-13,Facebook Ads,Android,Nigeria
U04214,2025-02-02,Google Ads,Android,Nigeria
U04215,2025-04-27,Referral,Android,Nigeria
U04216,2025-03-14,Facebook Ads,iOS,Nigeria
U04217,2025-03-02,Organic,iOS,Nigeria
U04218,2025-01-09,Facebook Ads,iOS,Nigeria
U04219,2025-03-09,Referral,Android,Nigeria
U04220,2025-02-04,Google Ads,Android,Nigeria
U04221,2025-03-22,Google Ads,Android,Nigeria
U04222,2025-04-08,Google Ads,Android,Nigeria
U04223,2025-03-29,Google Ads,Android,Nigeria
U04224,2025-04-06,Referral,Android,Nigeria
U04225,2025-03-06,Referral,iOS,Nigeria
U04226,2025-01-08,Google Ads,Android,Nigeria
U04227,2025-02-14,Facebook Ads,Android,Nigeria
U04228,2025-03-28,Facebook Ads,Android,Nigeria
U04229,2025-02-16,Referral,Android,Nigeria
U04230,2025-02-09,Google Ads,iOS,Nigeria
U04231,2025-03-17,Google Ads,Android,Nigeria
U04232,2025-02-23,Google Ads,Android,Nigeria
U04233,2025-03-17,Referral,Android,Nigeria
U04234,2025-02-15,Google Ads,Android,Nigeria
U04235,2025-02-16,Referral,Android,Nigeria
U04236,2025-01-15,Referral,iOS,Nigeria
U04237,2025-04-15,Facebook Ads,iOS,Nigeria
U04238,2025-01-19,Facebook Ads,iOS,Nigeria
U04239,2025-01-26,Referral,Android,Nigeria
U04240,2025-02-21,Facebook Ads,Android,Nigeria
U04241,2025-04-03,Organic,Android,Nigeria
U04242,2025-01-22,Facebook Ads,iOS,Nigeria
U04243,2025-04-14,Facebook Ads,iOS,Nigeria
U04244,2025-01-21,Organic,iOS,Nigeria
U04245,2025-02-20,Google Ads,Android,Nigeria
U04246,2025-02-07,Facebook Ads,Android,Nigeria
U04247,2025-01-20,Referral,Android,Nigeria
U04248,2025-01-29,Google Ads,Android,Nigeria
U04249,2025-02-20,Google Ads,Android,Nigeria
U04250,2025-01-04,Facebook Ads,Android,Nigeria
U04251,2025-02-24,Referral,iOS,Nigeria
U04252,2025-03-12,Referral,Android,Nigeria
U04253,2025-04-02,Facebook Ads,Android,Nigeria
U04254,2025-01-28,Referral,Android,Nigeria
U04255,2025-01-04,Referral,Android,Nigeria
U04256,2025-01-22,Google Ads,iOS,Nigeria
U04257,2025-03-17,Google Ads,Android,Nigeria
U04258,2025-02-14,Facebook Ads,Android,Nigeria
U04259,2025-03-08,Facebook Ads,iOS,Nigeria
U04260,2025-03-27,Referral,Android,Nigeria
U04261,2025-04-18,Referral,Android,Nigeria
U04262,2025-03-07,Google Ads,iOS,Nigeria
U04263,2025-03-29,Google Ads,iOS,Nigeria
U04264,2025-02-03,Facebook Ads,Android,Nigeria
U04265,2025-04-01,Facebook Ads,Android,Nigeria
U04266,2025-02-24,Google Ads,Android,Nigeria
U04267,2025-04-15,Facebook Ads,iOS,Nigeria
U04268,2025-01-01,Google Ads,Android,Nigeria
U04269,2025-03-13,Facebook Ads,iOS,Nigeria
U04270,2025-03-28,Referral,iOS,Nigeria
U04271,2025-02-07,Facebook Ads,iOS,Nigeria
U04272,2025-01-06,Google Ads,Android,Nigeria
U04273,2025-03-27,Google Ads,Android,Nigeria
U04274,2025-01-25,Facebook Ads,Android,Nigeria
U04275,2025-03-23,Facebook Ads,iOS,Nigeria
